property_type,department,lat,lon,area_m2,price_usd
house,Atlántico,11.013,-74.837,85.0,"$128,308.15"
house,Cundinamarca,4.882,-74.018,440.0,"$506,479.56"
house,Sucre,,,66.0,"$151,261.47"
house,Bogotá D.C,4.693,-74.039,187.0,"$513,232.62"
house,Cundinamarca,4.917,-74.096,237.0,"$332,588.24"
house,Bogotá D.C,4.674,-74.056,79.0,"$199,215.29"
house,Bogotá D.C,4.686,-74.159,120.0,"$270,122.43"
house,Bogotá D.C,4.728,-74.028,166.0,"$287,005.08"
house,Bogotá D.C,4.636,-74.169,227.0,"$84,413.26"
house,Bolívar,10.384,-75.474,260.0,"$303,887.73"
apartment,Cundinamarca,-0.001102021,0.0014311244,87.0,"$195,429.68"
apartment,Bogotá D.C,,,75.0,"$114,802.03"
house,Bogotá D.C,4.721,-74.068,85.0,"$131,684.68"
